idMeme,nombreImagen,URL,Cuenta,Shares,MeGusta,MeEncanta,MeDivierte,MeAsombra,MeEntristece,MeEnoja,PRI,PAN,MORENA,INDEPENDIENTE,POSITIVO,NEGATIVO,NEUTRAL,textoDentroImagen,textoPublicacion,localización cuenta,Comentario1,URLComentador1,LocalizacionComentario1,Comentario2,URLComentador2,LocalizacionComentario2,Comentario3,URLComentador3,LocalizacionComentario3,Comentario4,URLComentador4,LocalizacionComentario4,Comentario5,URLComentador5,LocalizacionComentario5,NombreEquipoDelfin,Observaciones
332,FML08.jpg,https://www.facebook.com/IME2K/posts/397501774072574,Instituto del Meme Electoral,212,245,1,532,1,93,1,0,1,0,0,0,1,0,"Cuando después de hacer alianzas políticas, te autonominas candidato y usas cartulinas: Y aún así pierdes las elecciones…;ANAYA: Que no te vean llorar así… Que no te vea llorar",n/a,Ciudad de México,"Pobre aqui en Qro le va a ir mal, por cochin",https://www.facebook.com/andrea.bc.7169?fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Guayaba,"La mayoría de comentarios son más memes o bien, personas haciendo referencia a más personas"
333,FML09.jpg,https://www.facebook.com/IME2K/posts/397498410739577,Instituto del Meme Electoral,3594,1200,172,4800,32,55,15,0,0,1,0,0,1,0,Como cuando Donald Trump te felicita y el AMLO ni sabe hablar inglés. (acompañado del tweet en inglés de DonaldTrump felicitando a AMLO por ser presidente),n/a,Ciudad de México,Para eso tiene el respaldo de México estamos para apoyarlo!,https://www.facebook.com/BereniceRBautist?fref=ufi&rc=p,n/a,Como cuando constitucionalmente no es requisito para ser presidente el saber o no saber inglés.,https://www.facebook.com/sergio.aparicio.valdez?fref=ufi&rc=p,n/a,"Que triste para todos los mediocres que defienden el hecho de que este señor no hable inglés, poniendo como pretexto que si peña tiene un nivel de ingles básico o por la pronunciación de Anaya... que triste que sean tan mediocres y conformistas no veo cómo hablar más de un idioma sea una desventaja o algo negativo.",https://www.facebook.com/kiwii.equihua?fref=ufi&rc=p,Ciudad de México,"Peña nieto no sabía ni hablar el español y se hizo presidente., y todo por los pendejos que votaron por el ahora están ardidos por el triunfo de AMLO",https://www.facebook.com/profile.php?id=100008635659937&fref=ufi&rc=p,n/a,"Nos tiene a todos nosotros para ayudarlo, no le veo el problema.",https://www.facebook.com/pespana2?fref=ufi&rc=p,Chiapas,Guayaba,Muchos comentarios apoyan a AMLO
334,FML10.jpg,https://www.facebook.com/IME2K/posts/397292784093473,Instituto del Meme Electoral,16760,3400,144,9400,13,142,327,0,0,1,0,0,1,0,Cuando eres nini y AMLO gana; ¿Y los billetes?,n/a,Ciudad de México,"Chale, ahora resulta que los que si trabajamos les tendremos que dar la mitad de nuestros ingresos a esos putos ninis",https://www.facebook.com/luzyesnaxiii?fref=ufi&rc=p,Ciudad de México,Y a las luchonas IRRESPONSABLES!!! Que no les basta tener un hijo con cada hombre que les habla bonito ahora también habrá que mantenerlas!,https://www.facebook.com/IsabelOrdazz?fref=ufi&rc=p,Ciudad de México,"Ahorita me rio pero cuando los que pagamos impuestos paguemos más para sacar esos gastos, ya estaré llorando",https://www.facebook.com/giniuxmadi?fref=ufi&rc=p,Ciudad de México,AMLO dijo que ayudaría a madres solteras así que despreocupate por trabajar. Solo embarázate,https://www.facebook.com/ali098737228?fref=ufi&rc=p,Cuernavaca,Yo estudio pero me dan ganas de dejar la escuela para que me mantengan. (Un simpatizante del peje),https://www.facebook.com/profile.php?id=100023694498055&fref=ufi&rc=p,n/a,Guayaba,n/a
335,FML11.jpg,https://www.facebook.com/IME2K/posts/395788860910532,Instituto del Meme Electoral,294,567,69,704,3,2,7,1,1,1,0,0,1,0,"(Imagen de Morena, PRI y PAN) Corporate needs you to find the differences between this picture and this picture;Respuesta: They’re the same picture",n/a,Ciudad de México,"Lo bueno es que la gente de MORENA no le va a entender y no le darán ""Memperra"" porque no saben inglés",https://www.facebook.com/arturo.brizuela.9?fref=ufi&rc=p,Ciudad de México,"Solamente dos me emperra, los morenistas no saben inglés",https://www.facebook.com/michmejialopez?fref=ufi&rc=p,Morelia,"They're the same!!! Therefore, never mind if you vote MORENA!! GO AHEAD DERECHAIROS!!!!",https://www.facebook.com/Psic.GilbertoVelazquezRojas?fref=ufi&rc=p,Guerrero,"Dudo que los del PRIAN entiendan el inglés, apenas y entienden que se puede anular el voto.",https://www.facebook.com/Kevin.Alexander.LG?fref=ufi&rc=p,n/a,acuérdate que todos son políticos. No importa que partido.,https://www.facebook.com/ronny.banman?fref=ufi&rc=p,n/a,Guayaba,n/a
336,FML12.jpg,https://www.facebook.com/IME2K/posts/379623515860400,Instituto del Meme Electoral,2081,663,51,2500,4,0,1,1,1,1,1,0,0,1,(Imagen Anaya vs AMLO ),JAJAJA,Ciudad de México,jajajajajajajjaja esos pendejos,https://www.facebook.com/fernanda.bermudez.908347?fref=ufi&rc=p,Querétaro,Mas bien el prian peleándose por el segundo lugar xd,https://www.facebook.com/jared.ramirez.969?fref=ufi&rc=p,Puebla,Más bien Anaya & Meade,https://www.facebook.com/clauu.martinez.52?fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Guayaba,El resto de comentarios son personas referenciando a más personas
337,FML13.jpg,https://www.facebook.com/IME2K/posts/379360095886742,Instituto del Meme Electoral,13811,3000,523,8600,13,19,20,0,0,1,0,0,1,0,AMLO: Terminar con la corrupción. Ser honesto. Y terminar con la corrupción,n/a,Ciudad de México,"Si los chairos entendieran y comprendieran conceptos básicos de psicología cognitiva; como lo es los sesgos cognitivos, votarían por un candidato que tuviera las mejores propuestas concretas, claras, sencillas y precisas seria muy distinto el voto. Decir ""Acabar la corrupción"" sin tener un plan de trabajo desarrollado, una falta de metodología y sin pronósticos lógicos razonables, será poco probable realizar tal hazaña. El tema de la corrupción es un tema complejo; incluso para la sociología y psicología social. Para que aparezca un ""mesías"" diciendo este tipo de argumentos; es poco creíble su postura.",https://www.facebook.com/profile.php?id=100008616215825&fref=ufi&rc=p,n/a,aunque se burlen es lo que hace que México no avance...,https://www.facebook.com/YesabellRodriguezChimal?fref=ufi&rc=p,Estado de México,Diran que es repetitivo pero para sirve tanto choro y explicaciones si al final no se lleva a cabo por los otros partidos...,https://www.facebook.com/jesusantonio.beltransanchez?fref=ufi&rc=p,Sinaloa,"Hay cariño, si vieron que en verdad si le da en la madre... Yo estoy a favor de que diga más sobre lo que haría ya con ese dinero.. Pero la corrupción si nos tiene jodidos",https://www.facebook.com/DavidAmadeusM?fref=ufi&rc=p,Ciudad de México,Peje no nos defraudes hojala q cumplas lo q prometes no hagas que te odiemos como los q han saqueado al país PRI y PAN hojala se estén pudriendo en vida y en la otra los q ya se fueron haber donde les cabe todo el DINERO,https://www.facebook.com/profile.php?id=100004717698793&fref=ufi&rc=p,Cuernavaca,Guayaba,n/a
338,FML14.jpg,https://www.facebook.com/IME2K/posts/379352725887479,Instituto del Meme Electoral,3289,1000,71,2900,10,1,182,0,0,1,0,0,1,0,"AMLO: Pregúntenme lo que quiera, como quiera no sé nada",n/a,Ciudad de México,"Sabe mas que esos tres ,todo lo que ellos ahora dicen es lo que AMLO dijo desde el principio ahora solo copiado y arreglado jajajajajaj que risa me dan !!!!",https://www.facebook.com/brendaliz.cardenash?fref=ufi&rc=p,Ciudad de México,El pendejo tarda 4 segundo en carburar y no da respuestas dice lo mismo y lo repite en los 2 min y medio que le dan,https://www.facebook.com/adelinda.saac?fref=ufi&rc=p,n/a,Jajajaja viejito inculto,https://www.facebook.com/profile.php?id=100005322287067&fref=ufi&rc=p,n/a,"No cabe duda que al pueblo le gusta que le den por detrás que se los chinguen, por eso atacan a AMLO",https://www.facebook.com/jaimealberto.lopez.507?fref=ufi&rc=p,n/a,33 chairos y contando XD,https://www.facebook.com/renyaoilover?fref=ufi&rc=p,Aguascalientes,Guayaba,n/a
339,FML15.jpg,https://www.facebook.com/IME2K/posts/376477152841703,Instituto del Meme Electoral,1960,1000,180,3000,7,15,82,0,0,1,0,0,1,0,Cuando tu perro se entera de que vas a votar por AMLO,,Ciudad de México,Cuando recién iniciaste esta página atacabas a todos los candidatos en general ahora casi ni se nota que ya te vendiste das asco administrador nuevo! Vendido como una puta barata,https://www.facebook.com/profile.php?id=100024264167008&fref=ufi&rc=p,Chihuahua,Mas bien por el PRI ellos le pusieron impuestos a la comida que les traiamos de USA a nuestras mascotas,https://www.facebook.com/angel.gallegos.944?fref=ufi&rc=p,Baja California,Pues como para ser imparcial le tiras demasiado al Peje... no admin??,https://www.facebook.com/profile.php?id=100022614500186&fref=ufi&rc=p,n/a,"Dejo de seguir la página, ya da flojera tu contenido, antes subias de todos los candidatos",https://www.facebook.com/diegoandres.monroyhuitron?fref=ufi&rc=p,Ciudad de México,Creo que esta puta pagina es de un pendejo prianista que se burla de nuestro camarada #AMLO,https://www.facebook.com/luismaximiliano.monroestone?fref=ufi&rc=p,Ciudad de México,Guayaba,n/a
340,FML16.jpg,https://www.facebook.com/IME2K/posts/373621343127284,Instituto del Meme Electoral,1118,652,209,1800,2,5,12,0,1,1,0,0,0,1,n/a,n/a,Ciudad de México,"Solo hacer memes que favorecen al Peje, con tal de evitar a los Chairos?",https://www.facebook.com/profile.php?id=100000334016837&fref=ufi&rc=p,n/a,"Por fin, equidad en esto de los momazos! Ya era hora jajaja",https://www.facebook.com/sergio.c.burgoa?fref=ufi&rc=p,Monterrey,"Pues claro, ahí esta su payaso JAJAJAJAJA EL RIDÍCULO QUE HACE SU SHOW",https://www.facebook.com/xarolina.contreras?fref=ufi&rc=p,n/a,Jajajaja se mamaron,https://www.facebook.com/diegoarmando.friasjimenez?fref=ufi&rc=p,n/a,Jajajaja este si está bueno,https://www.facebook.com/lcivictorgonzalez?fref=ufi&rc=p,n/a,Guayaba,n/a
341,FML17.jpg,https://www.facebook.com/IME2K/posts/373431836479568,Instituto del Meme Electoral,8937,3200,738,6600,55,24,136,0,1,1,0,0,0,1,"Ricardo Anaya: Licenciatura en Derecho (UAQ), Maestría en Derecho Fiscal (UVM), Doctorado en Ciencias Políticas y Sociales (UNAM) Obrador: Licenciatura en Ciencias Políticas y Administración Pública",,Ciudad de México,pues el Anaya tiene los estudios suficientes para chingarnos sin darnos cuenta XD,https://www.facebook.com/skittle.johansson?fref=ufi&rc=p,n/a,"Y esa mamada que? Desde cuando eatudiar Dereho da conciencia social? Mejor Obrador que eatudio Ciencias Politicas...por eso su vision ea totalmente diferente. Canalla estudio en la UVM? Pesima,pesima universidad",https://www.facebook.com/moesha.rosalesjuarez?fref=ufi&rc=p,Ciudad de México,La página le tira a todos verdad xD,https://www.facebook.com/EmmettGonzalezLa?fref=ufi&rc=p,Ciudad de México,"Qué pena! su página era chistosa y objetiva pero últimamente se han inclinado por un candidato, así que ya no están cumpliendo con lo que se plantearon desde un principio. En fin, me gustaba por que ridiculizaban todo el sistema político, pero bueno cada quien sabe a quién se arrodilla.",https://www.facebook.com/araceli.vergaramartinez?fref=ufi&rc=p,n/a,La diferencia es que AMLO quiere cambiar al país y el pendejo de Anaya ya se sabe la movida y como entrarle a lo corrupto porque no es más que otra rata de laboratorio manipulada por un partido de corruptos alv,https://www.facebook.com/Angel123333?fref=ufi&rc=p,Sonora,Guayaba,n/a
342,FML18.jpg,https://www.facebook.com/IME2K/posts/373431666479585,Instituto del Meme Electoral,2094,1600,607,4500,36,24,89,0,1,1,0,0,0,1,Seguidores de Anaya Seguidores de AMLO,n/a,Ciudad de México,"Y pues como hay mas morenos con morena, Amlo gana las elecciones",https://www.facebook.com/jesusihf?fref=ufi&rc=p,Baja California,Yo soy rubia de ojos verdes y voy cn AMLO con todo!!!!!!ke pendejada nada ke ver la piel o status social,https://www.facebook.com/fatyma.galaviz?fref=ufi&rc=p,Ciudad de México,"Ya bien declarada esta página, jajajaja cuantos pesitos le darían al pobre administrador?, ojalá y saque provecho por qué pasando las elecciones esta dejara de dar risa..",https://www.facebook.com/profile.php?id=100008258411683&fref=ufi&rc=p,n/a,"Lo peor es que los pendejos que tienen señas de pertenecer a un grupo distintivo se la creen, neta no dudo que hay pendejos que votan por Anaya por alguna razón tan pendeja como el color de piel",https://www.facebook.com/pedro.aguila.39982631?fref=ufi&rc=p,Oaxaca,"No mames, no ofendan. Yo qué carajos voy a estar votando por Canaya",https://www.facebook.com/gabmarjar?fref=ufi&rc=p,n/a,Guayaba,n/a
343,FML19.jpg,https://www.facebook.com/IME2K/posts/373428743146544,Instituto del Meme Electoral,240,408,101,931,3,6,17,0,1,1,0,0,0,1,Votar PAN // Votar MORENA,n/a,Ciudad de México,estoy emocionado al ver a cuantos se les cerrara el hocico cuando AMLO vuelva a perder por tercera vez,https://www.facebook.com/alfre.serrano.7?fref=ufi&rc=p,n/a,Ya solo queda esperar por los prietos ofendidos que gritan como focas vendido o si ya te comiste tu torta,https://www.facebook.com/Aldiien.G?fref=ufi&rc=p,Nayarit,Ssssss el administrador de esta página ya no haya como llamar la atención,https://www.facebook.com/aracely.avaloscavasos?fref=ufi&rc=p,Monterrey,Amlo 2018,https://www.facebook.com/leobardo.sandovalavilez?fref=ufi&rc=p,n/a,a esta pagina ya la compro anaya..,https://www.facebook.com/sierra.marquez.14?fref=ufi&rc=p,Sinaloa,Guayaba,n/a
344,FML20.jpg,https://www.facebook.com/IME2K/posts/373200379836047,Instituto del Meme Electoral,5193,1700,476,4400,15,7,30,0,1,1,0,0,0,1,Pejistas Panistas,n/a,Ciudad de México,"Ja, ja, ja, igualitos!! Cuanta verdad en una imagen y la gente peleándose entre sí defendiendo a su partido, mientras los partidos son amigos, todos son la misma cosa y andan gozando con la lana de los que se pelean defendiéndolos",https://www.facebook.com/ytxae.kukulcan?fref=ufi&rc=p,n/a,"Sería el equivalente a la razón por la que surgieron las catrinas... Todos morenos...pobres y jodidos pero votando por Anaya creen que ya son RICOS, PRIMER MUNDISTAS Y GÜERITOS",https://www.facebook.com/FernandoLeonPhot?fref=ufi&rc=p,n/a,"Deberían de dejar de hacer memes donde hacen ver a los panistas como bien de alta sociedad, tengo amigos que se creen de élite por irle al PAN y bueh... Son muy graciosos, hacen mis días jajajjaja",https://www.facebook.com/kassandrasarahiu?fref=ufi&rc=p,San Luis Potosí,"No apoyo a nadie pero que racistas, al final de cuentas estan tragando la misma mierda",https://www.facebook.com/iltzire.ma?fref=ufi&rc=p,Estado de México,"Cierto, pero los pejistas vamos a ganar",https://www.facebook.com/xavier.hidalgo.792?fref=ufi&rc=p,Guerrero,Guayaba,n/a
345,FML21.jpg,https://www.facebook.com/IME2K/posts/370003323489086,Instituto del Meme Electoral,276,180,19,507,1,0,1,0,1,1,0,0,1,0,AMLO: Rata de dos Patas,n/a,Ciudad de México,ajajajajaj para q defienden o apoyan a algún presidente si kuando esa persona queda de presidente al último los mandan a la chingada.... Y al fin y al cabo ninguno ase lo q promete..... Todos los presidentes son igual de pinches rateros....,https://www.facebook.com/omar.resendiz.3511?fref=ufi&rc=p,n/a,Hijos d puta arriba Amlo,https://www.facebook.com/profile.php?id=100009509156843&fref=ufi&rc=p,Ciudad de México,Maldito canaya,https://www.facebook.com/amorcito.garcia.92?fref=ufi&rc=p,n/a,Jajajaja,https://www.facebook.com/profile.php?id=100009509250618&fref=ufi&rc=p,n/a,Jajajajaja,https://www.facebook.com/saul.hernandes.7543?fref=ufi&rc=p,n/a,Guayaba,n/a
346,FML22.jpg,https://www.facebook.com/IME2K/posts/369048223584596,Instituto del Meme Electoral,6548,2100,246,5200,27,9,34,0,0,1,0,0,1,0,Mantarraya: AMLO fue priista Patricio: SI,Mantarraya: AMLO fue priista Patricio: Si Mantarraya:Morena está lleno de priistas Patricio: Si Mantarraya: Y proponen lo mismo del PRI de los 70 Patricio: SI Mantarraya: Entonces AMLO es lo mismo que el PRI Patricio: NO,Ciudad de México,Como dice mi maestra el menos peor es AMLO realizó un trabajo de sus propuestas y su participación en la alcaldía de la CDMX y hizo mucho de lo que prometió fue tan bueno que le dieron un premio si hizo tanto por la CDMX que no va a hacer por todo el país y no es por ser chairo pero es el menos peor y al que no se le a probado nada de corrupción en los últimos 20 años a anaya lo investigaron 2 meses y ya le encontraron un buen de corrupción ahí esta la diferencia,https://www.facebook.com/carlos.fragoso.7967?fref=ufi&rc=p,Ciudad de México,Ahorita van a venir los chairos a decir que ya se vendió la pagina y que solo le tiran a LMAO,https://www.facebook.com/erick.aznar.1?fref=ufi&rc=p,n/a,"Siempre te saldrán con alguna excusa pendeja. Son tan pendejos como él. TODOS LOS CANDIDATOS SON MIERDA! Y AMLO, ES UNA ESCORIA COMO LOS OTROS, sólo que se vende como pinche víctima el ruco ése",https://www.facebook.com/karilady.rhodesely?fref=ufi&rc=p,n/a,"El Fue PRIISTA ya que que para avanzar políticamente y crecer más en el ámbito tuvo que meterse a ese partido, No había opción además no por ser PRIISTA quiere decir que vas a trabajar mal y a robar ahí está el Finado Colosio",https://www.facebook.com/gibbisanchezfuentes?fref=ufi&rc=p,Ciudad de México,"Si eso se les hace bien estupido, ahora imaginense los que votaran por el pri o el pan xD eso si da pena ajema",https://www.facebook.com/AlfredoBxng?fref=ufi&rc=p,Ciudad de México,Guayaba,n/a
347,FML23.jpg,https://www.facebook.com/IME2K/posts/368078780348207,Instituto del Meme Electoral,599,328,27,937,3,2,63,0,0,1,0,0,1,0,AMLO: Anaya es un demagogo,n/a,Ciudad de México,"El burro hablando de orejas , creo que no sabe el significado la cabezita de algodón",https://www.facebook.com/RudolphVergara?fref=ufi&rc=p,León,El demagogo JAJA,https://www.facebook.com/Stephwmartinez?fref=ufi&rc=p,n/a,Jajajaa,https://www.facebook.com/StarFanTheBeatles?fref=ufi&rc=p,Morelos,JAJAJ,https://www.facebook.com/Sam.rosales.salazar2?fref=ufi&rc=p,n/a,n/a,n/a,n/a,Guayaba,n/a
348,FML24.jpg,https://www.facebook.com/IME2K/posts/368092707013481,Instituto del Meme Electoral,1573,529,37,2200,2,1,3,0,1,0,0,0,1,0,n/a,n/a,Ciudad de México,Jaja no tiene nada de $$$$ el no ha trabajado hace años,https://www.facebook.com/mushu.salgado?fref=ufi&rc=p,Ciudad de México,jajajajajajajjajajajajajajajaja,https://www.facebook.com/regina.hernandezlezama?fref=ufi&rc=p,n/a,ajnajajaja,https://www.facebook.com/Moncerratt.Rubio?fref=ufi&rc=p,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Guayaba,n/a
349,FML25.jpg,https://www.facebook.com/IME2K/posts/367996727023079,Instituto del Meme Electoral,26076,3800,4688,15000,27,15,7,0,1,1,0,0,1,0,n/a,n/a,Ciudad de México,"xD anaya eres solo un cochino, ratero, sucio!",https://www.facebook.com/Zul.Vakarian?fref=ufi&rc=p,Monterrey,nmms estan buenisimos los memes de chiken little y Don roque.,https://www.facebook.com/pablo.akefuentes?fref=ufi&rc=p,Campeche,JAJAJAJAJAJAJAJJAJJAAA,https://www.facebook.com/yenuemm?fref=ufi&rc=p,Puebla,LA CARA DE ANAYAAAAA JAJAJAJAJJAJA,https://www.facebook.com/marian.arzeta?fref=ufi&rc=p,Acapulco,JAAJAJAAJAJJAAJAJJQUAAJJAAUAJHSJA,https://www.facebook.com/gabrielamichelle.espinosorola?fref=ufi&rc=p,Nuevo León,Guayaba,n/a
350,FML26.jpg,https://www.facebook.com/IME2K/posts/358097128013039,Instituto del Meme Electoral,127,129,15,362,2,0,1,0,1,0,0,0,1,0,n/a,n/a,Ciudad de México,Anaya un canalla jajaja.,https://www.facebook.com/peri.garcia.750?fref=ufi&rc=p,Monterrey,JAJAJAJAJAJA,https://www.facebook.com/profile.php?id=100021849821978&fref=ufi&rc=p,Villahermosa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Guayaba,n/a
351,FML27.jpg,https://www.facebook.com/IME2K/posts/351106475378771,Instituto del Meme Electoral,12060,938,244,3300,10,25,53,1,1,1,0,0,1,0,México: ¡Fuera de mi camino! ¿No ven que todavia quieren ser presidente? AMLO: Arriba los jovenes! PAN: ¿Cuántas veces te tenemos que dar esta lección anciano?,n/a,Ciudad de México,"Osea que todos merecen perseguir la buena tajada de pastel menos obrador? Que mal estan eeeh, anelo que el universo entero les callara la boca, por que yo no puedo.",https://www.facebook.com/claudiaelena.hernandezvalencia.7?fref=ufi&rc=p,Tijuana,Y aunque no lo crean aún la mitad de mexico son seguidores que lo apoyan ciegamente sin antes investigarlo xd,https://www.facebook.com/Misteer.Cheeks?fref=ufi&rc=p,n/a,La lección de robar y fraude nadie la quiere,https://www.facebook.com/eteban.pardo?fref=ufi&rc=p,Veracruz,"Y por eso mismo vamos a votar por el, en todo ese tiempo no ha robado, y eso en México es mucho decir",https://www.facebook.com/DavidAmadeusM?fref=ufi&rc=p,Ciudad de México,Y para amlo esta .i.,https://www.facebook.com/francisco.castanedamontalvan?fref=ufi&rc=p,Oaxaca,Guayaba,n/a
